,Player_ID,goals,minutes_played,Appearances,goals_90,goals_game
1057,251106,40,10851,163,271.275,0.24539877300613497
1058,251680,0,408,8,inf,0.0
1059,251846,0,90,1,inf,0.0
1060,251848,2,4536,87,2268.0,0.022988505747126436
1061,251876,3,8106,93,2702.0,0.03225806451612903
1062,251878,0,6943,81,inf,0.0
1063,251883,0,5,1,inf,0.0
1064,251888,0,1,1,inf,0.0
1065,251892,0,1350,15,inf,0.0
1066,251896,1,3257,49,3257.0,0.02040816326530612
1067,251897,9,2773,79,308.1111111111111,0.11392405063291139
1068,252641,12,5919,110,493.25,0.10909090909090909
1069,252667,0,4645,62,inf,0.0
1070,252677,63,19589,254,310.93650793650795,0.24803149606299213
1071,252688,0,30,1,inf,0.0
1072,253267,0,5,1,inf,0.0
1073,253765,0,893,10,inf,0.0
1074,253839,9,4623,77,513.6666666666666,0.11688311688311688
1075,253892,0,13,1,inf,0.0
1076,254037,0,4199,57,inf,0.0
1077,254290,0,214,12,inf,0.0
1078,254476,0,90,1,inf,0.0
1079,255284,1,5246,66,5246.0,0.015151515151515152
1080,255488,1,12628,141,12628.0,0.0070921985815602835
1081,255493,0,1,1,inf,0.0
1082,255501,3,8575,138,2858.3333333333335,0.021739130434782608
1083,255508,56,20241,272,361.44642857142856,0.20588235294117646
1084,255653,61,14294,238,234.327868852459,0.25630252100840334
1085,255901,5,3721,70,744.2,0.07142857142857142
1086,255995,0,39,4,inf,0.0
1087,256120,0,968,15,inf,0.0
1088,256267,8,1954,16,244.25,0.5
1089,256361,2,641,22,320.5,0.09090909090909091
1090,256429,20,7911,116,395.55,0.1724137931034483
1091,256567,0,1080,12,inf,0.0
1092,256680,8,4564,86,570.5,0.09302325581395349
1093,257062,11,5297,71,481.54545454545456,0.15492957746478872
1094,257376,5,7680,86,1536.0,0.05813953488372093
1095,257448,0,223,8,inf,0.0
1096,257462,3,930,36,310.0,0.08333333333333333
1097,257851,3,13601,172,4533.666666666667,0.01744186046511628
1098,258475,0,1040,16,inf,0.0
1099,259930,1,555,20,555.0,0.05
1100,260230,0,270,3,inf,0.0
1101,261502,0,73,3,inf,0.0
1102,261504,3,3494,63,1164.6666666666667,0.047619047619047616
1103,261927,1,2302,48,2302.0,0.020833333333333332
1104,262117,0,50,1,inf,0.0
1105,262365,16,6990,104,436.875,0.15384615384615385
1106,262391,0,299,4,inf,0.0
1107,262396,0,10552,112,inf,0.0
1108,262689,0,3008,44,inf,0.0
1109,262939,2,6509,81,3254.5,0.024691358024691357
1110,262980,1,4826,59,4826.0,0.01694915254237288
1111,263183,2,524,14,262.0,0.14285714285714285
1112,263361,0,536,7,inf,0.0
1113,263482,3,427,14,142.33333333333334,0.21428571428571427
1114,263627,1,4638,66,4638.0,0.015151515151515152
1115,263727,14,13587,188,970.5,0.07446808510638298
1116,263843,0,1399,37,inf,0.0
1117,263856,8,9086,137,1135.75,0.058394160583941604
1118,263860,4,6544,115,1636.0,0.034782608695652174
1119,264046,0,45,1,inf,0.0
1120,265078,0,101,7,inf,0.0
1121,266795,15,11160,164,744.0,0.09146341463414634
1122,266807,47,12799,237,272.3191489361702,0.19831223628691982
1123,267420,0,187,5,inf,0.0
1124,268670,2,4966,75,2483.0,0.02666666666666667
1125,268946,0,245,3,inf,0.0
1126,268949,0,54,1,inf,0.0
1127,268957,0,90,1,inf,0.0
1128,268958,1,333,9,333.0,0.1111111111111111
1129,271451,0,54,5,inf,0.0
1130,271988,0,329,10,inf,0.0
1131,272679,1,561,16,561.0,0.0625
1132,273000,0,534,9,inf,0.0
1133,273152,5,12669,156,2533.8,0.03205128205128205
1134,273236,0,180,2,inf,0.0
1135,273438,0,1362,19,inf,0.0
1136,273738,0,15,1,inf,0.0
1137,274347,1,391,11,391.0,0.09090909090909091
1138,274484,0,73,3,inf,0.0
1139,274771,0,30,3,inf,0.0
1140,274862,1,779,19,779.0,0.05263157894736842
1141,275028,0,230,4,inf,0.0
1142,276111,0,1688,23,inf,0.0
1143,277093,11,2014,50,183.0909090909091,0.22
1144,277118,0,1072,24,inf,0.0
1145,277137,0,4509,61,inf,0.0
1146,277384,0,6907,72,inf,0.0
1147,277533,6,3223,64,537.1666666666666,0.09375
1148,278296,4,5209,53,1302.25,0.07547169811320754
1149,278357,0,90,1,inf,0.0
1150,278359,47,8499,134,180.82978723404256,0.35074626865671643
1151,278651,0,158,3,inf,0.0
1152,278837,5,6866,100,1373.2,0.05
1153,278992,0,159,6,inf,0.0
1154,280701,4,3579,61,894.75,0.06557377049180328
1155,280730,2,6534,81,3267.0,0.024691358024691357
1156,280795,0,565,13,inf,0.0
1157,281404,5,2065,47,413.0,0.10638297872340426
1158,281755,4,3487,68,871.75,0.058823529411764705
1159,281769,8,10525,128,1315.625,0.0625
1160,281963,1,5323,67,5323.0,0.014925373134328358
1161,281989,4,4071,50,1017.75,0.08
1162,281990,0,90,1,inf,0.0
1163,282006,0,64,1,inf,0.0
1164,282371,4,1904,40,476.0,0.1
1165,282406,1,524,13,524.0,0.07692307692307693
1166,282411,15,11086,149,739.0666666666667,0.10067114093959731
1167,282421,0,53,1,inf,0.0
1168,282429,2,3631,45,1815.5,0.044444444444444446
1169,282434,0,29,1,inf,0.0
1170,282544,1,1140,23,1140.0,0.043478260869565216
1171,282671,0,318,8,inf,0.0
1172,282672,0,178,6,inf,0.0
1173,282694,2,1290,42,645.0,0.047619047619047616
1174,282700,0,615,16,inf,0.0
1175,282722,3,1315,17,438.3333333333333,0.17647058823529413
1176,282724,0,127,2,inf,0.0
1177,282810,1,714,10,714.0,0.1
1178,283223,1,1515,44,1515.0,0.022727272727272728
1179,283489,0,826,10,inf,0.0
1180,284342,0,6840,70,inf,0.0
1181,284430,0,1003,12,inf,0.0
1182,284454,0,19,1,inf,0.0
1183,284727,24,9361,123,390.0416666666667,0.1951219512195122
1184,284854,6,5728,96,954.6666666666666,0.0625
1185,284857,5,8877,106,1775.4,0.04716981132075472
1186,284884,14,6662,110,475.85714285714283,0.12727272727272726
1187,285322,1,3370,43,3370.0,0.023255813953488372
1188,285771,1,226,8,226.0,0.125
1189,285957,0,83,10,inf,0.0
1190,286384,0,3231,40,inf,0.0
1191,286415,0,8870,100,inf,0.0
1192,286779,0,4947,56,inf,0.0
1193,286849,0,1,1,inf,0.0
1194,287178,0,39,2,inf,0.0
1195,288230,21,6550,102,311.9047619047619,0.20588235294117646
1196,288318,12,8409,128,700.75,0.09375
1197,288371,0,45,1,inf,0.0
1198,288454,0,118,4,inf,0.0
1199,289236,6,1524,66,254.0,0.09090909090909091
1200,289241,0,19,3,inf,0.0
1201,289255,0,6223,87,inf,0.0
1202,289257,1,1151,30,1151.0,0.03333333333333333
1203,289272,0,723,18,inf,0.0
1204,289286,1,1385,29,1385.0,0.034482758620689655
1205,289287,0,37,3,inf,0.0
1206,289446,0,370,5,inf,0.0
1207,290249,6,14001,160,2333.5,0.0375
1208,290273,0,1451,19,inf,0.0
1209,291247,0,101,6,inf,0.0
1210,291417,4,6137,73,1534.25,0.0547945205479452
1211,294321,0,181,3,inf,0.0
1212,294568,0,316,9,inf,0.0
1213,294894,2,562,16,281.0,0.125
1214,295065,0,1480,31,inf,0.0
1215,295331,7,3851,58,550.1428571428571,0.1206896551724138
1216,295360,0,180,2,inf,0.0
1217,295414,0,3862,63,inf,0.0
1218,295622,1,1537,25,1537.0,0.04
1219,296227,0,360,4,inf,0.0
1220,296622,32,11443,194,357.59375,0.16494845360824742
1221,296783,4,2073,38,518.25,0.10526315789473684
1222,297194,0,2148,26,inf,0.0
1223,297784,0,3182,65,inf,0.0
1224,298197,0,951,12,inf,0.0
1225,298575,4,2694,63,673.5,0.06349206349206349
1226,298583,0,659,8,inf,0.0
1227,298589,6,11764,127,1960.6666666666667,0.047244094488188976
1228,298602,2,429,5,214.5,0.4
1229,298607,1,488,14,488.0,0.07142857142857142
1230,298613,0,630,7,inf,0.0
1231,298976,20,5936,103,296.8,0.1941747572815534
1232,298983,6,3051,84,508.5,0.07142857142857142
1233,299715,0,360,4,inf,0.0
1234,300168,5,9316,143,1863.2,0.03496503496503497
1235,302991,2,5486,80,2743.0,0.025
1236,303140,5,3848,49,769.6,0.10204081632653061
1237,303248,0,411,5,inf,0.0
1238,304250,0,110,8,inf,0.0
1239,305956,1,431,15,431.0,0.06666666666666667
1240,305957,0,4,1,inf,0.0
1241,307519,0,4297,61,inf,0.0
1242,307805,0,45,1,inf,0.0
1243,308371,0,1264,15,inf,0.0
1244,308801,5,2659,39,531.8,0.1282051282051282
1245,309007,0,140,2,inf,0.0
1246,309110,23,10970,152,476.95652173913044,0.1513157894736842
1247,311044,2,6431,69,3215.5,0.028985507246376812
1248,311277,0,242,3,inf,0.0
1249,311287,0,1187,20,inf,0.0
1250,311489,0,534,17,inf,0.0
1251,311680,0,3,1,inf,0.0
1252,313113,0,109,4,inf,0.0
1253,314678,1,438,15,438.0,0.06666666666666667
1254,315110,16,3143,52,196.4375,0.3076923076923077
1255,315289,1,857,15,857.0,0.06666666666666667
1256,316264,4,2796,39,699.0,0.10256410256410256
1257,316884,0,90,1,inf,0.0
1258,317482,0,354,10,inf,0.0
1259,318077,1,504,19,504.0,0.05263157894736842
1260,319131,0,201,3,inf,0.0
1261,319160,0,583,14,inf,0.0
1262,319541,0,498,6,inf,0.0
1263,319745,7,6492,110,927.4285714285714,0.06363636363636363
1264,319859,0,235,6,inf,0.0
1265,320259,0,52,2,inf,0.0
1266,320271,3,3571,62,1190.3333333333333,0.04838709677419355
1267,320466,0,3,2,inf,0.0
1268,321247,1,864,23,864.0,0.043478260869565216
1269,321629,0,84,3,inf,0.0
1270,322917,1,901,21,901.0,0.047619047619047616
1271,323169,0,12,1,inf,0.0
1272,323704,1,608,15,608.0,0.06666666666666667
1273,323740,0,3,1,inf,0.0
1274,323831,2,345,17,172.5,0.11764705882352941
1275,324321,0,57,8,inf,0.0
1276,324475,0,3,1,inf,0.0
1277,324946,0,28,2,inf,0.0
1278,326330,9,8117,98,901.8888888888889,0.09183673469387756
1279,326416,2,1778,23,889.0,0.08695652173913043
1280,327126,2,1475,30,737.5,0.06666666666666667
1281,328480,0,2006,29,inf,0.0
1282,328914,1,595,15,595.0,0.06666666666666667
1283,329145,6,8884,102,1480.6666666666667,0.058823529411764705
1284,329723,0,351,12,inf,0.0
1285,329812,1,665,17,665.0,0.058823529411764705
1286,330352,3,4660,67,1553.3333333333333,0.04477611940298507
1287,331496,0,851,14,inf,0.0
1288,331498,0,433,11,inf,0.0
1289,331505,2,2800,46,1400.0,0.043478260869565216
1290,331511,2,1013,33,506.5,0.06060606060606061
1291,331514,0,34,3,inf,0.0
1292,332612,7,1965,41,280.7142857142857,0.17073170731707318
1293,333347,0,4,1,inf,0.0
1294,334042,0,93,7,inf,0.0
1295,334222,14,4966,71,354.7142857142857,0.19718309859154928
1296,335216,0,49,3,inf,0.0
1297,335221,0,530,6,inf,0.0
1298,335225,2,2001,46,1000.5,0.043478260869565216
1299,335245,3,2114,35,704.6666666666666,0.08571428571428572
1300,335457,1,181,3,181.0,0.3333333333333333
1301,336168,0,424,6,inf,0.0
1302,336646,0,231,9,inf,0.0
1303,336731,0,961,22,inf,0.0
1304,336828,1,1214,38,1214.0,0.02631578947368421
1305,336869,3,7711,103,2570.3333333333335,0.02912621359223301
1306,337066,4,4248,70,1062.0,0.05714285714285714
1307,337922,4,2231,29,557.75,0.13793103448275862
1308,337946,1,1267,30,1267.0,0.03333333333333333
1309,338285,2,8874,100,4437.0,0.02
1310,338424,13,10772,125,828.6153846153846,0.104
1311,338425,15,7070,98,471.3333333333333,0.15306122448979592
1312,339699,1,363,9,363.0,0.1111111111111111
1313,339707,0,45,1,inf,0.0
1314,339808,2,5664,69,2832.0,0.028985507246376812
1315,339816,5,4020,62,804.0,0.08064516129032258
1316,339820,4,4837,78,1209.25,0.05128205128205128
1317,340205,2,147,6,73.5,0.3333333333333333
1318,340206,0,90,1,inf,0.0
1319,340339,0,370,7,inf,0.0
1320,340853,0,1912,25,inf,0.0
1321,340867,1,2286,29,2286.0,0.034482758620689655
1322,340870,0,83,2,inf,0.0
1323,341110,4,2316,33,579.0,0.12121212121212122
1324,341227,1,2435,35,2435.0,0.02857142857142857
1325,341230,0,90,1,inf,0.0
1326,341264,1,3566,34,3566.0,0.029411764705882353
1327,341272,1,4018,52,4018.0,0.019230769230769232
1328,341317,1,1421,31,1421.0,0.03225806451612903
1329,341713,0,5,1,inf,0.0
1330,342385,3,6876,81,2292.0,0.037037037037037035
1331,343273,0,207,8,inf,0.0
1332,344393,1,1809,23,1809.0,0.043478260869565216
1333,345654,0,820,20,inf,0.0
1334,346289,4,7566,98,1891.5,0.04081632653061224
1335,346766,0,825,12,inf,0.0
1336,348425,0,42,3,inf,0.0
1337,348795,11,3780,48,343.6363636363636,0.22916666666666666
1338,349066,33,6166,103,186.84848484848484,0.32038834951456313
1339,349599,1,5890,91,5890.0,0.01098901098901099
1340,349836,3,4695,70,1565.0,0.04285714285714286
1341,349856,1,3081,54,3081.0,0.018518518518518517
1342,349873,0,85,5,inf,0.0
1343,350219,3,3250,50,1083.3333333333333,0.06
1344,350364,0,1615,26,inf,0.0
1345,351478,63,17336,224,275.1746031746032,0.28125
1346,351746,2,1422,21,711.0,0.09523809523809523
1347,351809,2,9110,105,4555.0,0.01904761904761905
1348,351892,0,166,3,inf,0.0
1349,353032,2,2410,29,1205.0,0.06896551724137931
1350,353959,0,17,2,inf,0.0
1351,354361,2,2582,36,1291.0,0.05555555555555555
1352,354697,0,1083,18,inf,0.0
1353,354741,25,6610,132,264.4,0.1893939393939394
1354,355335,0,1185,15,inf,0.0
1355,355624,0,381,5,inf,0.0
1356,355627,0,720,2,inf,0.0
1357,355628,2,11025,145,5512.5,0.013793103448275862
1358,355861,10,1507,23,150.7,0.43478260869565216
1359,356197,12,10347,149,862.25,0.08053691275167785
1360,357162,0,986,22,inf,0.0
1361,357565,4,6901,97,1725.25,0.041237113402061855
1362,357884,1,5611,67,5611.0,0.014925373134328358
1363,357885,12,9072,129,756.0,0.09302325581395349
1364,358115,0,1685,22,inf,0.0
1365,358143,0,1993,26,inf,0.0
1366,358250,0,6963,89,inf,0.0
1367,359210,0,42,3,inf,0.0
1368,361104,2,3428,51,1714.0,0.0392156862745098
1369,361254,24,4990,74,207.91666666666666,0.32432432432432434
1370,362086,4,2644,34,661.0,0.11764705882352941
1371,362842,3,2625,48,875.0,0.0625
1372,363541,0,25,1,inf,0.0
1373,364237,2,2317,32,1158.5,0.0625
1374,364240,0,90,1,inf,0.0
1375,364603,2,1232,33,616.0,0.06060606060606061
1376,366930,0,769,29,inf,0.0
1377,367464,0,3137,35,inf,0.0
1378,367466,1,4327,52,4327.0,0.019230769230769232
1379,368582,0,20,2,inf,0.0
1380,369081,8,7392,128,924.0,0.0625
1381,370691,1,2782,36,2782.0,0.027777777777777776
1382,371003,0,7,2,inf,0.0
1383,371174,0,1678,55,inf,0.0
1384,371998,28,7416,117,264.85714285714283,0.23931623931623933
1385,372051,0,4,1,inf,0.0
1386,372246,31,14033,179,452.6774193548387,0.17318435754189945
1387,373683,0,39,1,inf,0.0
1388,373916,0,186,4,inf,0.0
1389,374077,2,2956,51,1478.0,0.0392156862745098
1390,374081,0,1027,15,inf,0.0
1391,374082,0,44,3,inf,0.0
1392,374139,7,4422,62,631.7142857142857,0.11290322580645161
1393,376211,0,1019,21,inf,0.0
1394,376514,2,8411,104,4205.5,0.019230769230769232
1395,376588,0,916,15,inf,0.0
1396,378139,2,4018,74,2009.0,0.02702702702702703
1397,378293,6,7613,101,1268.8333333333333,0.0594059405940594
1398,378463,1,1464,19,1464.0,0.05263157894736842
1399,378954,0,445,7,inf,0.0
1400,379548,0,90,1,inf,0.0
1401,380598,2,4918,60,2459.0,0.03333333333333333
1402,385084,0,155,4,inf,0.0
1403,387129,2,8346,109,4173.0,0.01834862385321101
1404,390688,1,1198,20,1198.0,0.05
1405,391332,0,1,1,inf,0.0
1406,391346,0,21,2,inf,0.0
1407,391719,2,513,8,256.5,0.25
1408,393436,0,78,1,inf,0.0
1409,394285,0,868,20,inf,0.0
1410,396107,0,180,2,inf,0.0
1411,396115,0,74,1,inf,0.0
1412,396324,0,154,2,inf,0.0
1413,396328,0,38,3,inf,0.0
1414,396333,0,401,9,inf,0.0
1415,396334,0,1,1,inf,0.0
1416,396340,0,3,1,inf,0.0
1417,396894,52,12867,164,247.44230769230768,0.3170731707317073
1418,397676,0,2880,32,inf,0.0
1419,397896,0,617,15,inf,0.0
1420,398073,2,757,9,378.5,0.2222222222222222
1421,398159,0,26,2,inf,0.0
1422,398163,0,291,10,inf,0.0
1423,398184,10,4995,89,499.5,0.11235955056179775
1424,398808,0,794,10,inf,0.0
1425,398809,0,507,11,inf,0.0
1426,398886,0,62,6,inf,0.0
1427,399273,0,3,2,inf,0.0
1428,399775,0,613,10,inf,0.0
1429,399776,9,9388,102,1043.111111111111,0.08823529411764706
1430,399779,0,86,4,inf,0.0
1431,399780,0,12,3,inf,0.0
1432,399887,0,422,8,inf,0.0
1433,401530,2,5546,63,2773.0,0.031746031746031744
1434,401624,1,1827,21,1827.0,0.047619047619047616
1435,401922,15,6631,118,442.06666666666666,0.1271186440677966
1436,402733,1,1224,18,1224.0,0.05555555555555555
1437,404688,2,1741,39,870.5,0.05128205128205128
1438,404839,0,544,7,inf,0.0
1439,405398,7,5380,94,768.5714285714286,0.07446808510638298
1440,405564,0,1,1,inf,0.0
1441,408471,4,2906,45,726.5,0.08888888888888889
1442,409106,1,1789,24,1789.0,0.041666666666666664
1443,411177,0,90,1,inf,0.0
1444,411975,5,8289,95,1657.8,0.05263157894736842
1445,412045,0,153,3,inf,0.0
1446,412363,10,3843,74,384.3,0.13513513513513514
1447,412669,3,684,28,228.0,0.10714285714285714
1448,413262,2,1549,43,774.5,0.046511627906976744
1449,413502,0,1,1,inf,0.0
1450,417575,1,3316,59,3316.0,0.01694915254237288
1451,422460,6,2775,62,462.5,0.0967741935483871
1452,423166,0,472,7,inf,0.0
1453,423440,2,5577,77,2788.5,0.025974025974025976
1454,423444,6,7840,127,1306.6666666666667,0.047244094488188976
1455,424784,13,4525,64,348.0769230769231,0.203125
1456,425028,0,21,1,inf,0.0
1457,429901,0,920,18,inf,0.0
1458,430488,0,7,1,inf,0.0
1459,430579,0,770,23,inf,0.0
1460,433049,45,10017,166,222.6,0.2710843373493976
1461,434990,0,167,1,inf,0.0
1462,439465,0,244,10,inf,0.0
1463,441287,2,719,19,359.5,0.10526315789473684
1464,442805,1,4936,62,4936.0,0.016129032258064516
1465,442816,0,1766,23,inf,0.0
1466,443222,4,1302,36,325.5,0.1111111111111111
1467,445631,0,8,1,inf,0.0
1468,447052,2,462,8,231.0,0.25
1469,447661,0,1782,38,inf,0.0
1470,448344,0,5090,106,inf,0.0
1471,448628,1,8348,90,8348.0,0.011111111111111112
1472,448844,0,6126,74,inf,0.0
1473,449796,2,3957,38,1978.5,0.05263157894736842
1474,453704,0,2295,23,inf,0.0
1475,454238,0,1646,23,inf,0.0
1476,455056,0,526,8,inf,0.0
1477,455181,8,4009,65,501.125,0.12307692307692308
1478,455349,2,1392,30,696.0,0.06666666666666667
1479,456938,1,178,9,178.0,0.1111111111111111
1480,459463,11,5118,79,465.27272727272725,0.13924050632911392
1481,461617,0,364,1,inf,0.0
1482,461618,0,45,1,inf,0.0
1483,461858,0,9,1,inf,0.0
1484,462250,21,4994,82,237.8095238095238,0.25609756097560976
1485,463332,0,12,2,inf,0.0
1486,465967,1,3984,63,3984.0,0.015873015873015872
1487,466298,0,1589,23,inf,0.0
1488,466794,1,2426,26,2426.0,0.038461538461538464
1489,466805,3,1325,27,441.6666666666667,0.1111111111111111
1490,466810,10,916,17,91.6,0.5882352941176471
1491,471474,2,1340,40,670.0,0.05
1492,476100,0,61,1,inf,0.0
1493,476344,4,6236,76,1559.0,0.05263157894736842
1494,476352,4,4696,84,1174.0,0.047619047619047616
1495,477238,0,22,1,inf,0.0
1496,480267,6,4289,54,714.8333333333334,0.1111111111111111
1497,480763,1,3336,41,3336.0,0.024390243902439025
1498,480883,1,1069,31,1069.0,0.03225806451612903
1499,480955,0,837,12,inf,0.0
1500,481084,6,2224,52,370.6666666666667,0.11538461538461539
1501,482179,0,45,1,inf,0.0
1502,483461,1,584,11,584.0,0.09090909090909091
1503,483573,1,9132,129,9132.0,0.007751937984496124
1504,487688,1,958,31,958.0,0.03225806451612903
1505,488626,0,188,3,inf,0.0
1506,491693,0,736,14,inf,0.0
1507,494880,1,2687,32,2687.0,0.03125
1508,495601,0,1268,18,inf,0.0
1509,495621,0,353,4,inf,0.0
1510,495625,0,2234,25,inf,0.0
1511,495629,2,5340,62,2670.0,0.03225806451612903
1512,497663,0,105,2,inf,0.0
1513,500191,0,254,3,inf,0.0
1514,501418,2,3805,51,1902.5,0.0392156862745098
1515,502676,0,2160,18,inf,0.0
1516,503991,2,3190,60,1595.0,0.03333333333333333
1517,505673,0,62,4,inf,0.0
1518,505674,1,463,3,463.0,0.3333333333333333
1519,506248,6,5290,70,881.6666666666666,0.08571428571428572
1520,510971,0,61,1,inf,0.0
1521,513031,1,1848,29,1848.0,0.034482758620689655
1522,514514,0,16,6,inf,0.0
1523,517753,0,2929,35,inf,0.0
1524,517842,0,4944,62,inf,0.0
1525,517894,6,1128,29,188.0,0.20689655172413793
1526,520947,1,643,14,643.0,0.07142857142857142
1527,523977,1,532,22,532.0,0.045454545454545456
1528,524000,2,2435,24,1217.5,0.08333333333333333
1529,524010,1,1342,36,1342.0,0.027777777777777776
1530,524925,0,619,16,inf,0.0
1531,525299,0,1023,9,inf,0.0
1532,525578,3,1514,31,504.6666666666667,0.0967741935483871
1533,527350,8,1869,61,233.625,0.13114754098360656
1534,527698,2,2360,42,1180.0,0.047619047619047616
1535,527838,0,399,17,inf,0.0
1536,531062,0,65,1,inf,0.0
1537,531829,1,850,23,850.0,0.043478260869565216
1538,533568,0,1072,14,inf,0.0
1539,536152,0,12,1,inf,0.0
1540,537382,6,3796,66,632.6666666666666,0.09090909090909091
1541,538810,0,64,1,inf,0.0
1542,541646,0,112,2,inf,0.0
1543,544106,0,2133,22,inf,0.0
1544,548111,3,338,7,112.66666666666667,0.42857142857142855
1545,548188,0,3,1,inf,0.0
1546,550549,0,62,3,inf,0.0
1547,552425,5,7455,99,1491.0,0.050505050505050504
1548,553875,0,2946,45,inf,0.0
1549,557149,4,3652,74,913.0,0.05405405405405406
1550,560483,3,1493,34,497.6666666666667,0.08823529411764706
1551,561613,0,107,2,inf,0.0
1552,562742,0,180,2,inf,0.0
1553,563812,0,192,9,inf,0.0
1554,563963,1,2726,31,2726.0,0.03225806451612903
1555,566036,1,19,1,19.0,1.0
1556,568157,10,2816,55,281.6,0.18181818181818182
1557,568158,0,793,19,inf,0.0
1558,568835,0,29,5,inf,0.0
1559,569375,0,177,10,inf,0.0
1560,569866,3,574,21,191.33333333333334,0.14285714285714285
1561,570421,1,1203,31,1203.0,0.03225806451612903
1562,571020,11,3619,68,329.0,0.16176470588235295
1563,573775,9,2915,58,323.8888888888889,0.15517241379310345
1564,580560,0,665,12,inf,0.0
1565,583508,0,62,1,inf,0.0
1566,583510,0,28,1,inf,0.0
1567,585700,0,6,1,inf,0.0
1568,590690,1,88,2,88.0,0.5
1569,591375,0,36,2,inf,0.0
1570,594926,0,242,9,inf,0.0
1571,596884,0,1,1,inf,0.0
1572,599263,0,12,3,inf,0.0
1573,600151,0,1,1,inf,0.0
1574,605184,0,235,4,inf,0.0
1575,607779,0,13,1,inf,0.0
1576,608531,1,394,9,394.0,0.1111111111111111
1577,609361,0,273,9,inf,0.0
1578,610083,0,4210,63,inf,0.0
1579,610336,1,176,8,176.0,0.125
1580,611198,0,11,2,inf,0.0
1581,611426,0,156,8,inf,0.0
1582,615636,0,215,5,inf,0.0
1583,616369,5,2724,68,544.8,0.07352941176470588
1584,617074,1,1440,28,1440.0,0.03571428571428571
1585,618809,1,3651,55,3651.0,0.01818181818181818
1586,623024,0,949,15,inf,0.0
1587,625014,0,360,4,inf,0.0
1588,625654,2,275,13,137.5,0.15384615384615385
1589,626913,5,1268,25,253.6,0.2
1590,627294,5,1549,44,309.8,0.11363636363636363
1591,628886,0,178,5,inf,0.0
1592,630995,2,1767,36,883.5,0.05555555555555555
1593,631221,0,281,8,inf,0.0
1594,631222,0,1282,18,inf,0.0
1595,632741,1,11,2,11.0,0.5
1596,634131,2,327,1,163.5,2.0
1597,634431,0,276,8,inf,0.0
1598,634461,2,1001,40,500.5,0.05
1599,636093,0,702,12,inf,0.0
1600,636688,0,574,5,inf,0.0
1601,638235,0,833,29,inf,0.0
1602,640428,2,1481,26,740.5,0.07692307692307693
1603,646740,2,2724,34,1362.0,0.058823529411764705
1604,646750,0,262,6,inf,0.0
1605,668183,1,307,14,307.0,0.07142857142857142
1606,676318,0,1203,33,inf,0.0
1607,678194,0,128,5,inf,0.0
1608,683840,7,3754,49,536.2857142857143,0.14285714285714285
1609,709187,2,1715,34,857.5,0.058823529411764705
1610,715650,0,21,1,inf,0.0
1611,724520,1,640,10,640.0,0.1
1612,769063,0,7,1,inf,0.0
1613,789328,0,116,4,inf,0.0
1614,841121,0,59,6,inf,0.0
1615,844637,0,501,11,inf,0.0
1616,882772,0,34,1,inf,0.0
